date,APMOLLER_B,APMOLLER_A,INDUSTRIVARDEN_A,INDUSTRIVARDEN_C,INVESTOR_B,INVESTOR_A,SVENSKAHANDBKN_A,SVENSKAHANDBKN_B,VOLVO_B,VOLVO_A,VW_PREF,VW,HYUNDAI,HYUNDAI_PREF,STORAENSO_R,STORAENSO_A
24.05.2012,973.89,1125.61,717.04,141.75,414.45,1156.6,1260.65,299.55,1450.34,1438.52,1477.51,5737.18,9.87,0.44,356.22,331.21
25.05.2012,959.66,1114.32,712.49,141.07,414.55,1157.01,1259.68,294.46,1420.11,1415.59,1477.28,5796.63,9.8,0.45,349.41,315.84
28.05.2012,961.69,1116.67,713.02,140.29,414.67,1162.84,1248.05,293.1,1443.72,1431.95,1489.27,5908.3,9.8,0.45,349.98,317.33
29.05.2012,982.86,1141.26,724.89,143.15,418.85,1177.73,1264.84,296.44,1490.66,1480.28,1547,6052.17,10.08,0.46,355.69,323.5
30.05.2012,950.95,1107.39,716.09,141.63,410.9,1156.98,1242.54,292.45,1449.92,1438.1,1487.03,5766.24,10.3,0.47,344.37,327.86
31.05.2012,961.24,1117.56,696.86,137.62,405.67,1143.88,1225.28,288.32,1431.59,1420.79,1471.23,5827.44,10.31,0.47,336.4,326.02
01.06.2012,931.23,1079.66,679.28,133.14,398.51,1120.58,1212.25,285.76,1389.04,1371.63,1415.06,5608.36,10.08,0.47,324.38,319.85
04.06.2012,917.84,1069.06,676.35,133.48,400.28,1129.08,1225.04,289.8,1378.95,1367.71,1369.64,5415.75,9.88,0.45,322.45,310.93
05.06.2012,915.3,1066.11,682.85,133.81,400.55,1122.52,1228.85,287.8,1387.62,1378.07,1385.39,5516.61,9.87,0.43,329.82,319.66
06.06.2012,941.67,1097.53,682.68,133.78,400.46,1122.24,1228.55,287.73,1387.28,1377.73,1405.52,5649.23,9.87,0.43,341.27,320.54
07.06.2012,980.47,1147.83,718.73,140.77,416.8,1167.13,1279.13,300.46,1469.72,1463.05,1427.84,5743.66,10.22,0.45,348.34,333.52
08.06.2012,963.28,1121.5,708.15,137.4,413.09,1152.76,1277.49,302.88,1437.17,1421.92,1398.38,5663.01,10.04,0.45,343.83,330.97
11.06.2012,973.4,1136.85,718.23,140.84,420.22,1173.85,1293.09,304.21,1462.24,1444.98,1426.53,5724.18,10.27,0.46,345.03,331.01
12.06.2012,960.94,1120.58,715.38,140.02,421.87,1175.81,1302.03,305.17,1462.06,1450.15,1423.22,5638.73,10.16,0.45,346.32,329.58
13.06.2012,962.22,1126.78,703.46,137.56,421.08,1174.09,1312.79,307.98,1411.35,1398.05,1409.45,5642.62,10.18,0.45,343.66,319.67
14.06.2012,952.88,1111.44,695.64,136.11,417.9,1162.07,1316.13,307.72,1397.47,1388.79,1403.82,5555.94,10.18,0.45,351.29,325.05
15.06.2012,985.55,1152.5,705.73,138.4,421.14,1172.19,1324.23,311,1405.48,1391.31,1430.77,5625.04,10.27,0.46,367.43,336.28
18.06.2012,977.21,1139.29,703.79,137.47,422.36,1179.68,1318.91,307.5,1401.23,1387.11,1445.31,5643.45,10.71,0.47,364.87,327.72
19.06.2012,1004.23,1179.62,726.84,141.82,431.83,1198.88,1371.52,320.69,1441.51,1424.31,1480.27,5812.14,10.93,0.47,374.14,321.13
20.06.2012,1022.05,1192.88,739.32,143.72,434.68,1212.74,1384.28,324.67,1468.19,1460.78,1495.12,5846.51,10.99,0.48,386.25,350.09
21.06.2012,1007.45,1176.76,727.45,141.74,427.3,1187.03,1373.3,321.02,1434.15,1422.46,1426.99,5739.98,10.85,0.47,380.2,346.58
22.06.2012,998.16,1168.26,724.93,141.25,425.82,1182.92,1368.55,319.91,1429.19,1417.54,1400.07,5577.3,10.48,0.46,378.06,344.64
25.06.2012,963.62,1119.96,701.94,135.78,416,1154.07,1337.64,313.88,1361.45,1346.78,1367.88,5408.79,10.35,0.45,358.11,334.39
26.06.2012,945.73,1108.95,693.65,135.05,415.22,1155.7,1333.91,312.7,1345.41,1336.24,1360.02,5418.32,10.27,0.45,355.07,336.68
27.06.2012,951.39,1110.21,703.57,136.91,417.92,1160.52,1365.86,318.88,1365.08,1357.54,1362,5402.13,9.97,0.45,358.55,335.2
28.06.2012,949.76,1107.07,684.28,133.34,415.46,1154.41,1348.58,315.92,1336.58,1328.38,1347.52,5390.61,10.11,0.45,352.41,321.5
29.06.2012,1016.77,1178.74,744.8,145.53,443.83,1230.1,1441.37,336.54,1456.22,1453.52,1458.63,5775.48,10.13,0.46,380.99,333.75
02.07.2012,1018.25,1184.91,755.15,148.19,446.44,1244.55,1449.78,336.79,1446.61,1442.13,1441.29,5694.94,10.25,0.46,383.26,343.69
03.07.2012,1057.26,1227.31,776.63,151.8,455.45,1262.68,1459.56,338.99,1496.32,1483.22,1487.03,5734.34,10.14,0.45,392.54,346
04.07.2012,1059.4,1229.15,781.56,153.13,454.33,1264.24,1446.15,337.57,1504.63,1500.6,1473.41,5765.34,10.34,0.46,391.09,343.36
05.07.2012,1036.5,1208.18,775.16,151.94,450.09,1252.29,1430.4,330.64,1489.7,1483.92,1529.94,6051.5,10.26,0.46,382.45,337.03
06.07.2012,1000.79,1163.04,757,146.89,442.71,1231.43,1409.15,326.84,1440.98,1425.63,1480.25,5912.63,10.08,0.45,374.23,326.45
09.07.2012,992.55,1149.88,749.42,145.96,442.33,1231.22,1409.22,328.35,1420.2,1409.53,1481.52,5896.86,9.99,0.45,371.23,331.21
10.07.2012,1012.65,1175.26,759.62,147.54,449.17,1244.96,1434.57,335.48,1435.25,1423.56,1503.81,5975,9.94,0.44,377.04,337.47
11.07.2012,1003.17,1171.8,750.61,145.62,447.15,1239.24,1444.94,334.97,1409.33,1398.75,1492.45,5896.55,9.86,0.45,371.71,328.5
12.07.2012,989.94,1153.47,731.98,142.33,441.41,1223.09,1431.98,331.79,1383.12,1372.74,1499.78,5961.79,9.47,0.44,364.57,326.73
13.07.2012,1019.63,1181.98,750.46,145.87,447.28,1237.94,1461.62,341.62,1410.63,1402.73,1539.01,6217.41,9.8,0.45,373.2,336.05
16.07.2012,1027.92,1198.97,752.83,146.64,447.76,1239.48,1487.34,346.67,1415.69,1408.64,1537.35,6173.03,9.94,0.45,377.02,353.56
17.07.2012,1041.73,1214.11,749.63,146.57,447.76,1246.82,1413.37,332.37,1407.85,1396.37,1556.77,6124.14,9.73,0.44,376.2,339.87
18.07.2012,1059.73,1235.19,765.65,149.06,453.91,1260.25,1454.86,339.55,1427.28,1417.48,1552.81,6206.76,9.5,0.44,382.28,344.62
19.07.2012,1074.75,1262.29,777.22,151.68,457.11,1266.52,1467.29,341.93,1461.13,1447.39,1571.61,6230.87,9.81,0.44,395.1,353.07
20.07.2012,1050.28,1228.46,761.33,149.3,452.62,1251.68,1457.2,339.64,1468.24,1462.67,1537.27,6134.49,9.75,0.43,356.54,329.58
23.07.2012,1004.51,1174.03,736.11,143.99,447.7,1243.58,1435.66,332.24,1443.38,1425.26,1486.34,5957.82,9.53,0.43,337.63,327.13
24.07.2012,1011.93,1183.23,729.71,143.14,452.62,1252.82,1440.46,333.67,1455.48,1447.26,1456.74,5844.31,9.7,0.44,332.38,328.98
25.07.2012,1016.26,1183.41,731.64,143.56,458.05,1268.53,1445.32,336.55,1485.32,1467.78,1500.43,6025.92,9.53,0.43,336,321.84
26.07.2012,1049.46,1224.99,763.42,148.51,475.92,1321.06,1480.73,342.43,1529.69,1517.22,1503.25,5866.54,9.72,0.44,344.87,326.54
27.07.2012,1076.08,1252.76,776.89,151.69,478.71,1324.15,1495.45,348.44,1561.71,1544.37,1535.51,5945.71,10.01,0.44,353.87,343.41
30.07.2012,1074.14,1247.91,791.35,154,488.52,1353.8,1516.52,352.15,1588.24,1575.29,1544.55,6010.42,10.19,0.45,361.63,338.78
31.07.2012,1076.09,1248.06,779.47,152.63,486.53,1348.03,1529.4,355.87,1582.03,1574.73,1569.98,6083.25,10.46,0.46,355.21,340.5
01.08.2012,1058.91,1228.45,779.2,152.2,487.26,1352.9,1537.35,357.89,1587.96,1570.33,1562.66,6105.51,10.51,0.46,349.65,331.71
02.08.2012,1041.2,1213.1,758.24,149.02,478.87,1333.04,1525.76,354.72,1545.44,1534.71,1519.59,5939.37,10.51,0.46,335.65,328.01
03.08.2012,1077.11,1253.57,790.87,155.24,497.75,1376.86,1580.79,364.85,1602.7,1591.52,1602.18,6219.15,10.24,0.45,352.1,353.13
06.08.2012,1095.84,1274.82,795.04,155.9,495.01,1376.72,1565.23,364.82,1644.73,1632.28,1642.84,6300.16,10.31,0.46,360.04,360.25
07.08.2012,1098.24,1278.99,793.64,155.96,493.61,1370.74,1563.44,363.76,1653.05,1641.47,1682.01,6413.72,10.45,0.47,364.85,361.55
08.08.2012,1083.54,1262.6,798.44,157.18,496.98,1377.35,1582.16,368.57,1666.7,1651.23,1653.85,6301.2,10.43,0.47,367.16,355.85
09.08.2012,1070.1,1248.93,806.98,158.44,495.98,1376.51,1583.82,369.61,1686.65,1676.69,1671.84,6316.72,10.81,0.49,376.11,352.52
10.08.2012,1044.92,1212.54,810.17,159.46,499.72,1387.89,1594.44,369.06,1683.05,1665.52,1673.69,6357.2,10.9,0.49,374.9,352.67
13.08.2012,1044.04,1229.48,798.58,158.22,496.09,1380.71,1579.62,366.51,1666.7,1655.96,1656.5,6314.86,10.85,0.48,372.97,347.63
14.08.2012,1074.32,1249.64,799.37,158.14,495.05,1376.82,1580.9,367.64,1667.97,1649.65,1660.99,6351.54,11.04,0.49,372.37,346.51
15.08.2012,1067.74,1246.8,798.68,156.72,491.57,1368.78,1569.52,365.52,1645.27,1631.86,1636.49,6288.97,11.04,0.49,370.27,349.83
16.08.2012,1067.2,1246.42,796.85,156.69,493.03,1369.03,1555.74,360.47,1644.13,1634.51,1649.51,6304.42,10.78,0.48,381.29,358.24
17.08.2012,1065.62,1240.41,804.07,158.36,497.63,1384.31,1564.32,362.09,1677.34,1668.39,1651.27,6329.44,10.8,0.48,387.88,356.06
20.08.2012,1062.27,1241.75,798.46,157.33,498.09,1387.36,1551.71,359.75,1674.66,1661.02,1657.86,6340.01,10.63,0.47,382.13,347.04
21.08.2012,1085.57,1264.51,803.72,158.05,501.22,1391.19,1572.31,364.51,1694.9,1678.23,1683.86,6435.57,10.72,0.48,394.42,359.38
22.08.2012,1070.77,1252.22,780.65,154.17,490.44,1363.42,1536.88,357.45,1652.52,1639.05,1685.75,6402.75,10.71,0.47,387.83,353.41
23.08.2012,1079.64,1254.86,778.82,153.65,491.42,1363.77,1540.8,357.94,1657.29,1644.74,1684.73,6419.05,10.83,0.48,384.66,351.05
24.08.2012,1045.85,1215.84,778.55,153.75,490.98,1362.45,1556.7,360.96,1659.37,1644.89,1645.77,6260,10.73,0.48,382.76,335.09
27.08.2012,1055.06,1229.64,779.43,153.93,493.66,1367.04,1563.13,363.62,1674.81,1660.21,1657.25,6324.55,10.85,0.48,387.4,349.16
28.08.2012,1044.68,1211.63,766.41,151.08,484.77,1343.54,1530.96,354.9,1631.02,1614.84,1666.23,6390.82,10.68,0.47,383.03,350.56
29.08.2012,1047.32,1217.61,758.42,149.51,480.59,1336.1,1514.01,350.81,1618.96,1605.76,1667.4,6404.3,10.83,0.48,377.5,344.97
30.08.2012,1015.3,1175.49,755.17,149.03,476.53,1322.56,1509.99,350.52,1586.03,1571.21,1597.33,6175.92,10.82,0.48,371.01,337.11
31.08.2012,1015.47,1171.95,772.64,151.96,481.97,1340.77,1530.31,354,1618.19,1606.92,1622.59,6255.55,10.57,0.48,375.28,347.65
03.09.2012,1024.22,1189.78,772.5,152.43,477.11,1320.29,1520.34,353.34,1615.96,1610.36,1594.37,6150.55,10.65,0.49,379.48,346.49
04.09.2012,1013.68,1175.73,762.39,150.36,469.59,1297.79,1501,347.28,1583.3,1572.29,1548.97,5969.47,10.39,0.47,375.57,340.83
05.09.2012,1019.03,1183.35,767.23,151.71,469.39,1298.28,1498.61,347.99,1590.03,1578.96,1566.18,6012.62,9.97,0.46,378.36,340.24
06.09.2012,1035.79,1202.38,779.04,154.16,474.54,1313.26,1519.07,352.66,1647.53,1634.11,1626.19,6234.35,10.01,0.46,394.99,353.32
07.09.2012,1064.64,1235.49,815.8,161.77,492.02,1367.5,1560.19,361.49,1724.8,1706.91,1662.34,6313.76,10.41,0.48,407.33,362.86
10.09.2012,1067.71,1239.31,814.2,160.95,491.61,1364.42,1548.9,357.54,1714.83,1703.73,1669.54,6321.53,10.44,0.48,408.06,359.58
11.09.2012,1067.38,1238.61,823.07,162.59,499.03,1382.61,1560.31,360.09,1751.47,1738.16,1690.37,6444.16,10.39,0.47,406.39,360.4
12.09.2012,1079.1,1252.72,834.13,165.44,505.94,1403.18,1587.97,367.16,1764.68,1750.3,1740.11,6544.9,10.43,0.48,412.52,361.87
13.09.2012,1067.42,1243.6,831.64,164.62,506.18,1403.19,1588.32,367.35,1728.19,1714.11,1739.81,6633.63,10.37,0.48,408.32,358.91
14.09.2012,1141.18,1327.89,865.6,170.67,527.67,1464.33,1621.42,373.86,1835.96,1823.9,1838.85,6936.5,10.98,0.5,428.98,366.49
17.09.2012,1134.8,1320.15,853.69,168.6,524.1,1451.22,1612.12,372.81,1816.78,1807.76,1825.33,6890.57,11.08,0.51,426.61,365.32
18.09.2012,1111.65,1286.98,836.39,165.72,517.52,1435.38,1597.23,368.57,1787.2,1769.75,1774.35,6680.81,11.08,0.5,416.25,357.16
19.09.2012,1139.92,1322.81,854.16,169.57,525.27,1459.18,1636.37,377.19,1820.04,1805.21,1803.46,6732.01,10.87,0.5,412.27,356.34
20.09.2012,1130.71,1314.11,844.36,166.47,519.5,1440.83,1627.25,376.87,1789.4,1778.69,1781.61,6663.79,10.75,0.49,406.1,349.36
21.09.2012,1157.63,1348.76,847.32,168.31,522.32,1450.14,1626.34,376.22,1790.06,1771.61,1848.87,6803.44,10.74,0.49,407.28,350.66
24.09.2012,1140.18,1322.59,847.08,167.33,521.15,1450.94,1631.37,376.66,1769.54,1757.04,1839.01,6784.72,10.91,0.5,400.41,347.81
25.09.2012,1145.32,1331.25,847.97,168.42,527.84,1469.88,1658.63,383.3,1855.36,1841.21,1807.62,6757.1,10.89,0.5,405.26,342.38
26.09.2012,1110.08,1288.2,825.28,162.38,510.05,1415.36,1626.35,376.05,1809.91,1797.07,1743.91,6443.88,10.99,0.5,390.76,333.94
27.09.2012,1110.94,1287.83,835.33,165.14,518.85,1439.03,1666.12,384.49,1833.97,1819.99,1711.9,6462.21,11.1,0.51,393.95,334.5
28.09.2012,1110.3,1283.75,822.19,162.18,513.01,1426.41,1647.24,380.28,1792.9,1781.19,1688.48,6426.91,11.31,0.51,385.76,336.32
01.10.2012,1144.72,1329.5,831.68,164.49,522.42,1449.44,1662.52,384.32,1820.02,1800.37,1689.14,6461.52,11.31,0.51,392.71,339.39
02.10.2012,1150.58,1335.18,823,163.08,517.81,1439.53,1650.81,382.07,1833.31,1822.2,1712.74,6551.13,11.05,0.51,382.72,338.73
03.10.2012,1146.52,1333.01,811.67,160.41,509.46,1415.16,1610.7,372.44,1810.85,1792.31,1679.93,6454.93,11.05,0.51,376.12,329.43
04.10.2012,1143.76,1330.43,820.64,162.52,517.82,1435.57,1633.32,377.87,1833.74,1817.84,1733.98,6646.51,10.95,0.5,379.95,326.52
05.10.2012,1158.47,1346.79,837.46,165.79,528.14,1464.98,1658.23,380.92,1860.88,1846.67,1780.88,6746.99,10.88,0.49,393.54,323.78
08.10.2012,1146.97,1333.23,809.79,159.97,516.63,1439.4,1632,374.26,1820.32,1803.58,1737.46,6591.79,10.65,0.48,382.11,326.19
09.10.2012,1116.79,1297.43,789.55,156.44,508.9,1413.47,1610.7,369.4,1804.25,1793.34,1749.73,6606.64,10.62,0.48,379.15,325.22
10.10.2012,1087.04,1263.05,784.3,154.77,503.21,1396.16,1590.82,366.53,1759.61,1742.43,1730.22,6600.86,10.61,0.48,375.32,321.3
11.10.2012,1102.35,1276.94,784.88,155.4,506.26,1400.99,1585.56,364.64,1755.28,1740.97,1766.11,6675.44,10.43,0.48,380.54,331.36
12.10.2012,1077.51,1253.06,785.71,155.74,505.41,1401.48,1570.18,359.64,1753.33,1738.1,1756.36,6639.61,10.26,0.48,379.49,332.58
15.10.2012,1079.24,1251.38,792.75,157.35,507.01,1405.03,1583.08,363.05,1756.22,1742.85,1739.72,6604.08,10.13,0.47,378.12,336.45
16.10.2012,1107.04,1283.55,808.04,159.44,513.51,1424.41,1599.91,368.29,1775.93,1760.51,1762.68,6647,10.25,0.48,386.96,329.92
17.10.2012,1114.2,1295.12,817.44,161.16,516.13,1430.61,1595.66,367.15,1795.19,1776.72,1785.7,6773.98,10.35,0.48,393.77,337.71
18.10.2012,1123.83,1304.36,827.06,163.44,522.66,1455.12,1607.74,369.29,1833.35,1815.51,1785.93,6860.79,10.39,0.49,395.98,334.6
19.10.2012,1102.36,1277.14,812.55,160.73,515.22,1433.91,1554.2,359.82,1782.45,1768.89,1786.51,6896.97,10.31,0.48,385.39,333.03
22.10.2012,1097.01,1273.72,814.98,161.67,516.06,1431.3,1545.8,355.55,1794.05,1780.39,1784.76,6918.04,10.21,0.48,379.43,333.16
23.10.2012,1077.32,1248.89,792.97,156.53,502.88,1397.03,1509.18,349.14,1729.64,1720.3,1758.06,6741.13,10.08,0.47,394.51,337.16
24.10.2012,1077.68,1249.97,789.5,156.18,504.25,1400.18,1512.95,350.28,1688.73,1672.13,1798.4,6961.12,9.85,0.46,399,329.98
25.10.2012,1081.18,1249.03,796.84,157.79,508.3,1409.89,1513.13,350.19,1658.39,1642.99,1826.82,7107.86,10.29,0.48,386.98,325.96
26.10.2012,1078.84,1248.29,802.3,159.34,509.16,1415.39,1513.92,349.28,1674.01,1654.7,1831.18,7178.26,10.3,0.48,388.23,334.28
29.10.2012,1078.73,1250.27,800.92,158.52,508.63,1408.65,1511.43,348.45,1673.79,1659.2,1848.18,7233.79,9.99,0.47,385.83,327.2
30.10.2012,1088.01,1256.62,812.13,160.1,515.84,1432,1521.09,350.83,1712.92,1700.87,1909.93,7458.29,10.28,0.48,393.81,321.16
31.10.2012,1081.02,1252.79,804.56,159.49,512.87,1426.58,1502.67,345.77,1716.79,1699.94,1908.88,7489.44,10.27,0.48,391.29,325.35
01.11.2012,1095.33,1266.44,812.05,160.2,515.27,1429.61,1504,346.47,1735.69,1719.64,1947.41,7591.89,9.86,0.47,395.79,321.33
02.11.2012,1099.34,1273.14,812.67,160.28,516.97,1425.75,1507.28,348.76,1757.89,1743.56,1919.95,7557.51,9.83,0.47,401.58,319.04
05.11.2012,1072.8,1243.66,810.83,160.58,513.71,1425.39,1518.71,350.73,1750.78,1735.56,1859.49,7278.08,9.12,0.44,400.81,323.82
06.11.2012,1072.11,1242.73,816.33,161.21,518.86,1444.2,1540.43,353.77,1777.96,1767.26,1846.27,7272.64,9.51,0.45,402.98,328.03
07.11.2012,1062.97,1232.45,804.93,160.89,507.28,1407.99,1530.49,353.92,1740.14,1722.18,1820.35,7194.12,9.76,0.47,397.19,323.7
08.11.2012,1050.13,1224.01,802.26,159.75,506.01,1404.35,1529.56,354.32,1719.63,1705.61,1811.1,7058.77,9.75,0.48,387.8,323.28
09.11.2012,1067.86,1236.7,795.04,157.45,500.76,1393.46,1520.06,349.74,1702.62,1687.81,1805.56,7038.82,9.81,0.48,385.19,322.24
12.11.2012,1086.01,1257.57,797.53,157.81,499.51,1388.01,1518.23,350.28,1698.38,1679.85,1819.19,7066.38,9.92,0.48,380.65,317.41
13.11.2012,1083.96,1256.34,789.36,156.65,495.29,1377.04,1518.52,350.41,1688.43,1678.4,1820.91,7021.35,9.7,0.47,381.62,316.57
14.11.2012,1078.94,1250.78,781.86,155.53,493.27,1366.38,1503.61,347.93,1677.76,1665.95,1808.31,6932.4,9.95,0.48,377.41,316.15
15.11.2012,1067.18,1239.34,781.63,155.29,491.9,1364.19,1496.7,345.09,1674.66,1660.08,1798.55,6927.91,9.71,0.47,378.66,313.7
16.11.2012,1057.96,1228.51,765.48,153.09,482.53,1340.57,1466.52,338.08,1666.3,1655.51,1772.92,6849.22,9.84,0.49,365.85,312.15
19.11.2012,1086.25,1255.36,792.16,157.86,497.2,1381.24,1508.42,349.13,1725.25,1707.43,1847.58,7200.26,9.82,0.49,380.74,314.81
20.11.2012,1086.32,1258.76,791.44,157.99,497.11,1379.25,1490.48,342.84,1732.63,1715.71,1868.82,7295.15,9.79,0.49,378,315.96
21.11.2012,1089.97,1259.21,798.95,159.26,499.69,1384.39,1488.16,342.34,1738.09,1722.04,1897.69,7423.79,9.78,0.49,379.59,324.72
22.11.2012,1103.04,1275.45,815.4,163.46,507.12,1413.37,1498.22,346.07,1765.9,1747.72,1911.76,7437.46,9.65,0.49,390.5,327.56
23.11.2012,1107.13,1276.76,831.91,165.88,522.53,1455.27,1528.72,350.76,1795.59,1779.04,1930.86,7484.76,9.94,0.5,396.1,327.09
26.11.2012,1091.45,1262.85,827.81,165.62,530.9,1476.17,1535.29,352.14,1799.21,1782.64,1948.58,7518.59,9.97,0.51,395.99,326.1
27.11.2012,1089.67,1262.83,827.41,165.34,529.12,1470.53,1527.3,352.93,1783.29,1767.81,1947.45,7563.56,10.35,0.53,391.6,325.54
28.11.2012,1072.15,1235,819.83,164.11,529.89,1474.69,1535.73,355.11,1777.04,1762.56,1946.82,7575.73,10.31,0.53,388.54,324.71
29.11.2012,1091.24,1257.92,837.48,168.17,538.84,1497.37,1557.45,357.96,1814.17,1801.28,1980.18,7725.66,10.6,0.54,402.53,324.11
30.11.2012,1106.55,1279.76,837.22,167.68,538.33,1491.82,1558.71,359.35,1806.63,1789.05,1996.05,7801.93,10.39,0.53,406.21,324.8
03.12.2012,1114.31,1288.88,845.85,170.63,542.62,1509.9,1574.36,363.83,1823.06,1807.25,2000.72,7791.18,10.52,0.54,411.5,329.08
04.12.2012,1103.59,1274.37,854.23,171.23,550.43,1530.12,1578.66,362.72,1821.65,1807.76,1993.8,7779.78,10.5,0.54,415.21,329.45
05.12.2012,1102.04,1272.59,859.04,172.31,555.77,1545.51,1586.09,364.86,1817.56,1809.45,1977.87,7686.01,10.45,0.54,415.83,335.45
06.12.2012,1105.03,1273.38,856.85,172.56,557.84,1550.67,1580.98,363.7,1830.58,1822.34,1975.11,7794.59,10.57,0.54,413.25,333.36
07.12.2012,1102.15,1270.22,851.99,171.24,556.07,1540.87,1568.06,363.86,1820.19,1805.36,1981.62,7774.63,10.42,0.53,418.99,336.21
10.12.2012,1100.93,1269.39,849.39,172.24,565.29,1572.58,1560.45,357.82,1827.18,1812.29,1994.95,7810.95,10.52,0.53,419.35,332.69
11.12.2012,1114.67,1281.79,857.36,174.71,574.95,1599.88,1566.97,361.78,1855.99,1838.01,2031.89,7971.63,10.59,0.54,426.95,330.47
12.12.2012,1130,1300.93,857,174.47,579.75,1612.73,1558.2,356.98,1840.95,1825,2040.89,8002.6,10.53,0.54,434.78,336.8
13.12.2012,1134.03,1303.58,838.25,170.45,572.28,1587.42,1538.28,356.99,1757.61,1741.39,2043.53,8055.93,10.71,0.54,431.48,335.36
14.12.2012,1150,1322.94,850.75,172.35,573.16,1592.08,1543.27,353.48,1773.81,1753.68,2051.55,8055.46,10.65,0.53,423.64,327.36
17.12.2012,1149.1,1320.19,860.8,174.23,576.94,1599.6,1544.59,353.37,1777.71,1762.27,2066.43,8057.43,10.46,0.52,429.42,330.44
18.12.2012,1170.29,1345.72,884.03,178.48,583.97,1618.41,1545.64,355.9,1765.46,1751.08,2085.4,8095.35,10.41,0.53,439.69,341.54
19.12.2012,1191.91,1366.45,905.49,183.38,590.18,1639.73,1562.46,358.98,1764.6,1746.35,2087.36,8111.55,10.41,0.53,436.33,341.86
20.12.2012,1178.78,1354.61,907.44,184.29,596.32,1668.38,1574.25,355.38,1768.44,1758.89,2098.01,8129.59,10.33,0.53,438.04,343.06
21.12.2012,1172.08,1346.84,921.79,183.1,593.43,1650.01,1565.81,358.3,1746.34,1766.04,2080.21,8170.92,10.33,0.52,434.77,339.09
24.12.2012,1173.9,1348.93,920.59,182.86,592.66,1647.88,1563.78,357.84,1744.08,1763.75,2083.38,8183.37,10.33,0.51,435.43,339.6
25.12.2012,1173.9,1348.93,920.59,182.86,592.66,1647.88,1563.78,357.84,1744.08,1763.75,2083.38,8183.37,10.33,0.51,435.43,339.6
26.12.2012,1176.7,1352.14,923.91,183.52,594.79,1653.81,1569.41,359.13,1750.36,1770.1,2087.58,8199.89,10.36,0.52,436.31,340.29
27.12.2012,1183.22,1360.1,939.8,188.36,602.21,1686.4,1569.2,361.52,1753.07,1744.61,2095.32,8235.92,10.46,0.52,431.83,342.1
28.12.2012,1169.78,1342.38,935.53,187.13,607.36,1701.16,1566.48,360.52,1740.83,1738.31,2094.32,8266.05,10.27,0.53,430.16,339.1
31.12.2012,1166.45,1338.56,936.3,187.28,607.86,1702.56,1567.77,360.82,1742.26,1739.73,2088.43,8242.78,10.27,0.53,428.95,338.14
01.01.2013,1166.45,1338.56,936.3,187.28,607.86,1702.56,1567.77,360.82,1742.26,1739.73,2088.43,8242.78,10.27,0.53,428.95,338.14
02.01.2013,1223.18,1404.76,965.87,192.64,618.82,1722.38,1610.72,371.4,1813.23,1801.4,2183.3,8529.95,10.22,0.52,445.91,349.07
03.01.2013,1218.59,1404.1,956.61,191.65,611.63,1705.3,1606.09,371.73,1815.03,1802.18,2158.72,8392.95,9.76,0.49,446.77,355.31
04.01.2013,1210.75,1397.5,975.37,193.12,612.35,1702.46,1617.66,371.84,1840.79,1822.89,2141.71,8380.43,9.74,0.51,452.73,349.24
07.01.2013,1223.3,1409.84,962.15,191.91,611.59,1706.1,1630.64,374.53,1836.8,1822.81,2106.67,8254.56,9.86,0.51,442.42,353.05
08.01.2013,1207.14,1396.94,946.03,187.43,603.3,1679.58,1615.58,371.35,1804.14,1782.68,2093.54,8106.83,9.94,0.52,438.89,351.88
09.01.2013,1225.52,1420.85,948.42,187.6,608,1696.27,1617.12,371.77,1779.72,1763.29,2055.52,7997.73,9.83,0.52,434.05,337.45
10.01.2013,1265.61,1464.79,961.14,190.47,613.1,1701.05,1648.19,380.02,1789.23,1775.63,2109.36,8159.76,9.94,0.52,433.19,341.88
11.01.2013,1272.64,1477.99,970.89,192.8,620.02,1727.96,1663.43,382.49,1828.26,1810.43,2161.05,8416.58,9.83,0.51,438.74,363.29
14.01.2013,1277.81,1482.83,970.01,192.26,623.61,1738.17,1669,385.94,1817.58,1797.87,2166.8,8462.07,9.95,0.5,435.27,363.25
15.01.2013,1272.75,1475.41,954.63,189.99,617.04,1726.71,1632.49,377.84,1799.17,1783.54,2156.54,8416.62,9.95,0.51,430.96,360.06
16.01.2013,1262.33,1465.69,956.5,190.57,617.48,1724.01,1632.43,376.74,1806.88,1792.16,2164.39,8469.58,10,0.52,426.81,357.16
17.01.2013,1273.63,1480.49,968.68,191.68,624.69,1744.66,1636.48,380.14,1806.18,1792.44,2186.44,8469.15,10.1,0.52,447.45,368.15
18.01.2013,1280.43,1483.79,958.97,191.11,622.37,1742.42,1631.12,377.33,1797.27,1780.69,2181.91,8496.52,10.16,0.53,440.27,385.75
21.01.2013,1305.98,1514.83,965.11,191.5,625.41,1746.95,1650.54,380.68,1844.89,1828.88,2194.66,8577.05,9.96,0.52,446,399.91
22.01.2013,1289.89,1494.02,960.08,190.12,619.53,1733.19,1633.02,375.98,1861.88,1845.74,2206.45,8586.7,10.16,0.53,445.46,414
23.01.2013,1270.74,1474.7,953.22,189.24,620.84,1733.97,1621.86,373,1853.45,1837.38,2234.77,8677.11,10.29,0.52,443.61,430.25
24.01.2013,1265.38,1467.6,969.71,191.54,631.25,1764.52,1657.73,382.82,1879.22,1863.9,2245.58,8720.19,9.79,0.52,447.15,436.28
